Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Arby's,33.875292659633,-84.3802805423279,Fast Food Restaurant
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Phoenix And Dragon Wings And Chinese Restaraunt,33.87780556565214,-84.38145477486303,Chinese Restaurant
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Chastain Square,33.87106020137917,-84.3802655562508,Shopping Mall
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Starbucks,33.87175717,-84.38058281,Coffee Shop
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,AT&T,33.871426,-84.379633,Mobile Phone Shop
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Burger 21,33.87141966954753,-84.37957356440634,Burger Joint
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Sherwin-Williams Paint Store,33.873535,-84.381472,Furniture / Home Store
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Supercuts,33.87185484969518,-84.38070136901428,Salon / Barbershop
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,North Fulton Golf Course,33.87422506905533,-84.3926939730145,Golf Course
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Blast Buckhead,33.880767690875636,-84.38034227789086,Gym / Fitness Center
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,The American Bootcamp Company,33.87747336976764,-84.38952952573442,Gym / Fitness Center
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Operation Boot Camp,33.87529756678624,-84.38940980127575,Gym
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,NYO Baseball Field,33.875815348345704,-84.38998047675845,Baseball Field
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Gallery at Chastain Arts Center,33.87682595835443,-84.39095547271675,Art Gallery
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Chastain Gym for NYO Basketballl,33.8752166739973,-84.39117168663014,Basketball Court
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Chaddick Theater At The Galloway School,33.8754194,-84.39291063333334,Theater
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Olivia Todd Salon,33.869242100210755,-84.38068128297364,Salon / Barbershop
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Galloway Library,33.875265,-84.393897,Bookstore
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Chastain Park Athletic Club,33.87426378686713,-84.39392566680908,Gym / Fitness Center
"Chastain Park, Atlanta, GA",33.87758527320207,-84.38335243735513,Galloway Gym,33.87558508303027,-84.39468083483291,Basketball Court
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Rosie's Coffee Cafe,33.69213191762748,-84.41817730859123,Coffee Shop
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,A Town Wings,33.682283055255446,-84.40745950741405,Wings Joint
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Dollar Tree,33.68203868142834,-84.40983890564793,Discount Store
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Shell,33.6871,-84.408629,Gas Station
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Papa John's Pizza,33.68213794664761,-84.40826152789938,Pizza Place
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Foot Locker,33.682258768385886,-84.40926700040235,Shoe Store
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Personally Yours Concierge Unlimited LLC,33.6890639,-84.4177911,Business Service
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,The Empty Stocking Fund (Santa's Village),33.692249,-84.406544,Toy / Game Store
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,American Deli,33.681928508198155,-84.40831928174532,Wings Joint
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Rainbow Apparel,33.68257740301414,-84.4099669264325,Clothing Store
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,MetroPCS,33.683058585738834,-84.40805718225708,Mobile Phone Shop
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Banks Liquor Store,33.695745,-84.40854300000001,Liquor Store
"Perkerson, Atlanta, GA",33.68924000000004,-84.41168999999996,Nail Luv,33.68227050996762,-84.4104103390766,Cosmetics Shop
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,Church's Chicken,33.680818483510464,-84.39492193161021,Fried Chicken Joint
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,U-Haul Neighborhood Dealer,33.677209999999995,-84.398842,Storage Facility
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,Piggly Wiggly,33.67965866112728,-84.3963004335726,Grocery Store
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,Turner Field Media Box,33.667381194603735,-84.39654342745644,Baseball Stadium
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,Cleveland Coin Laundry,33.680814,-84.393226,Laundromat
"Glenrose Heights, Atlanta, GA",33.67279000000008,-84.39061999999996,Travelodge Atlanta Airport,33.67892,-84.398983,Hotel
"Huntington, Atlanta, GA",33.90243891209236,-84.31521829116883,Montgomery Elementary School Playground,33.9031365881613,-84.31494469783594,Playground
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Varuni-Napoli,33.79662102723056,-84.36872413297702,Pizza Place
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Alon's Bakery & Market,33.79257055214756,-84.35251431617674,Bakery
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Pure Barre Virginia Highlands,33.79277694232255,-84.3525421576312,Gym
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Atmosphere,33.79876499831131,-84.36827204948078,French Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Natural Body Spa,33.7927506,-84.3525207,Spa
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Jiao,33.79586370629483,-84.36889558453055,Massage Studio
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Smith's Olde Bar,33.79754378957109,-84.3689315239182,Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Fat Matt's Rib Shack,33.80461023752298,-84.36718142266446,BBQ Joint
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Whiskey Bird,33.792656,-84.351852,American Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The Cook's Warehouse,33.79872389590042,-84.37160125852958,Food & Drink Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Grindhouse Killer Burgers,33.80613347952822,-84.36700769789077,Burger Joint
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Doc Chey's Noodle House,33.79287936405027,-84.35196558089685,Asian Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Morningside Farmers Market,33.79239201920459,-84.35236312450988,Farmers Market
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Orpheus Brewing,33.793634697846656,-84.36867557886117,Brewery
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Sprouts Farmers Market,33.806575913051525,-84.36618939047554,Grocery Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Atlanta Cycling - Ansley,33.80700207986746,-84.36684805454789,Bike Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Ansley Wine Merchants,33.797993921783515,-84.37059700674592,Wine Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Morningside Nature Preserve,33.80823187719297,-84.35664643764775,Trail
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,HOBNOB,33.79676708682083,-84.36893239062739,American Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Mali Restaurant,33.78745337853641,-84.35552907181724,Thai Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Little Rey,33.808123,-84.366376,Tex-Mex Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Starbucks,33.79806459,-84.37079267,Coffee Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Sidney Marcus Park,33.79652901838559,-84.36106707907318,Park
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Nakato Japanese Restaurant,33.808637348614795,-84.36465715061966,Japanese Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Nino's Italian Restaurant,33.80988,-84.35973,Italian Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,ROXX Tavern Cheshire,33.80920961571876,-84.3630671895145,American Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Cape Dutch,33.808555440674,-84.36427951674668,New American Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Bantam & Biddy,33.798146236588,-84.37087840324017,Southern / Soul Food Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Johnny's New York Style Pizza,33.8090971,-84.3635633,Pizza Place
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The Original El Taco,33.78693672198363,-84.35542207532544,Mexican Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Ansley Square,33.796308176321226,-84.37087464786501,Shopping Mall
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,D.B.A. Barbecue,33.78709077820011,-84.35565054043161,BBQ Joint
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Brushstrokes,33.796389893075734,-84.37084800013456,Adult Boutique
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Piedmont Park Conservancy,33.79120316947243,-84.3669855594635,Park
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Phidippides,33.79817139734537,-84.37143997836252,Sporting Goods Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The Colonnade Restaurant,33.809261543579694,-84.3610449762176,Southern / Soul Food Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Lily's Nail & Spa,33.79587526473326,-84.3688444759503,Cosmetics Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Felix's Atlanta,33.79647178834907,-84.3709711181013,Karaoke Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Piedmont Park Legacy Fountain,33.791063853787115,-84.37151921786892,Fountain
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Top Spice,33.79552090303348,-84.3691315331494,Thai Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Smoothie King,33.797441,-84.369049,Smoothie Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Bangkok Thai Restaurant,33.79567682432947,-84.37083815973178,Thai Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Angel Nails,33.80741609453148,-84.36632077458881,Nail Salon
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Atlanta BeltLine Corridor under Montgomery Ferry Drive,33.803222815659254,-84.36942483158582,Trail
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Highland Pet Supply,33.78692886108047,-84.35589412634224,Pet Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Ansley Mall,33.797908049015355,-84.3705153465271,Shopping Mall
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Nowak’s Restaurant,33.792602,-84.351885,American Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Ansley II,33.79749774597935,-84.36886576458002,Shopping Mall
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Atlanta BeltLine Corridor under Piedmont Ave,33.79475709150493,-84.37069789878177,Trail
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Oscar's,33.7962969201751,-84.37082989283917,Gay Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Gino's New York Pizza Bar,33.808282795251735,-84.36560589001839,Italian Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The Family Dog,33.79266519321519,-84.35237355842946,Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Kroger,33.8005106,-84.3726636,Supermarket
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,San Francisco Coffee Roasting Co.,33.787316925777944,-84.35544373893487,Coffee Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Panera Bread,33.7977467,-84.3706032,Bakery
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Publix,33.79924546363932,-84.37163683756378,Grocery Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Atlanta BeltLine Corridor @ Piedmont,33.791459909880096,-84.37031803483441,Trail
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Ru San's Midtown,33.795646,-84.368907,Japanese Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,CVS pharmacy,33.7972692547961,-84.37056861437479,Pharmacy
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The UPS Store,33.79812508430903,-84.36925990674587,Shipping Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Chopt,33.79822,-84.370978,Salad Place
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Tokyo Valentino Erotique,33.80759795967024,-84.36529106100413,Adult Boutique
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Eclectic Bistro & Bar,33.79340124827661,-84.3723520535151,Bistro
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Pet Supermarket,33.79890658321255,-84.37135107514014,Pet Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Dunkin',33.8055586,-84.3668264,Donut Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Jai Ho Indian Kitchen & Bar,33.792343,-84.3694,Indian Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Saylah Threading & Day Spa,33.789094752701764,-84.36968150057142,Spa
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Walgreens,33.80759665283161,-84.36656311154371,Pharmacy
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Starbucks,33.807111,-84.366683,Coffee Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Las Margaritas Latin Restaurant Tequila & Rum Bar,33.8094496,-84.36234929999999,Mexican Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Rhodes Bakery,33.808309106414704,-84.36403557786336,Bakery
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,LA Fitness,33.797944743736466,-84.37114397907176,Gym / Fitness Center
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,First Hand Experience Professional Massage Studio,33.80786666226428,-84.3676201368133,Massage Studio
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Mixx,33.795843242342244,-84.37095909505295,Gay Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Boy Next Door,33.7940114101327,-84.37197236646261,Men's Store
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,I Play Tennis,33.798581897645626,-84.37110870611684,Sporting Goods Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Antiques & Beyond,33.80895181478959,-84.36221847503205,Antique Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Su's Chinese Cuisine,33.79650267329909,-84.37100252614078,Chinese Restaurant
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Tropical Smoothie Cafe,33.80668251271238,-84.36597846320689,Juice Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Papa John's Pizza,33.80747185495597,-84.36639091952968,Pizza Place
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Amsterdam Cafe,33.78945811817711,-84.36985999138888,Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,The Anchor Bar,33.80806544021497,-84.36642931026617,Bar
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,BP,33.80647095446396,-84.36690192632118,Gas Station
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Supercuts,33.807644,-84.36662,Salon / Barbershop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Decades Antiques & Vintage,33.81000203027211,-84.36118664683575,Antique Shop
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Morningside And East Rock Springs (Beach Valley),33.79620031298457,-84.35879262083456,Trail
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Sunken Garden Park Playground,33.798160332190896,-84.35467813973717,Playground
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Subway,33.8050358704168,-84.36713168958931,Sandwich Place
"Morningside/Lenox Park, Atlanta, GA",33.79803000000004,-84.35955999999999,Morningside Kitchen Restaurant,33.79260237914891,-84.35216792363123,Restaurant
